,game_id,home_team,away_team,season_type,season,week,game_date,home_score,away_score,result,div_game,location,roof,surface,home_sp,home_yards_gained,home_yards_after_catch,home_epa,home_air_epa,home_yac_epa,home_comp_air_epa,home_comp_yac_epa,home_wpa,home_vegas_wpa,home_air_wpa,home_yac_wpa,home_comp_air_wpa,home_comp_yac_wpa,home_third_down_converted,home_fourth_down_converted,home_interception,home_fumble_lost,home_qb_hit,home_rush_attempt,home_pass_attempt,home_sack,home_touchdown,home_success,home_penalty,home_penalty_yards,away_sp,away_yards_gained,away_yards_after_catch,away_epa,away_air_epa,away_yac_epa,away_comp_air_epa,away_comp_yac_epa,away_wpa,away_vegas_wpa,away_air_wpa,away_yac_wpa,away_comp_air_wpa,away_comp_yac_wpa,away_third_down_converted,away_fourth_down_converted,away_interception,away_fumble_lost,away_qb_hit,away_rush_attempt,away_pass_attempt,away_sack,away_touchdown,away_success,away_penalty,away_penalty_yards,POST,REG,Home,Neutral,closed,dome,open,outdoors,,a_turf,astroplay,astroturf,fieldturf,grass,matrixturf,sportturf
45466,2021_17_TB_NYJ,NYJ,TB,REG,2021,17,2022-01-02,24,28,-4,0,Home,outdoors,fieldturf,2.0,13.0,1.0,2.6185932,1.767703,0.10242445,1.767703,0.10242445,0.07012705,0.08924633,0.0,0.059196055,0.0,0.059196055,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,39.0,36.0,-2.776056,0.06255627,2.594452,0.06255627,2.594452,-0.048652604,-0.08355901,0.0,0.09122133,0.0,0.09122133,1.0,0.0,0.0,0.0,2.0,4.0,4.0,1.0,0.0,3.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
29018,2020_11_TEN_BAL,BAL,TEN,REG,2020,11,2020-11-22,24,30,-6,0,Home,outdoors,grass,1.0,42.0,0.0,-1.0955814,6.066445,-4.3322253,3.3414032,0.0,-0.055763446,-0.07356462,0.074463345,-0.050954163,0.074463345,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,45.0,10.0,4.9133153,1.0299306,0.8952936,1.0299306,0.8952936,0.16276133,0.1283697,0.0,0.051806897,0.0,0.051806897,1.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,0.0,7.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
4965,2010_02_PIT_TEN,TEN,PIT,REG,2010,2,2010-09-19,11,19,-8,0,Home,outdoors,grass,0.0,0.0,0.0,-0.37726134,0.958991,-1.3778411,0.0,0.0,-0.03576909,-0.004769072,0.0,-0.013638273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,5.0,8.0,0.3155969,-1.0487064,1.2273014,-1.0487064,1.2273014,-0.012458418,0.014819797,0.0,-0.008226693,0.0,-0.008226693,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,5.0,1.0,1.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
45532,2017_17_OAK_LAC,LAC,LV,REG,2017,17,2017-12-31,30,10,20,1,Home,outdoors,grass,1.0,139.0,57.0,10.647325,4.728126,7.028707,4.728126,7.028707,0.20704135,0.13129495,0.0,0.20724943,0.0,0.20724943,2.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,6.0,0.0,0.0,1.0,106.0,60.0,9.509793,3.7209997,6.095067,3.7209997,6.095067,0.1925422,0.15728909,0.0,0.19717015,0.0,0.19717015,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
43268,2018_17_ARI_SEA,SEA,ARI,REG,2018,17,2018-12-30,27,24,3,1,Home,outdoors,fieldturf,2.0,8.0,0.0,0.13422334,0.0,0.0,0.0,0.0,-0.06644852,-0.058878455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,22.0,0.0,-3.1335087,4.684385,-6.4888935,0.86656487,0.0,-0.086755484,-0.08962568,0.052443832,-0.11997023,0.052443832,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
4619,2011_02_KC_DET,DET,KC,REG,2011,2,2011-09-18,48,3,45,0,Home,dome,fieldturf,1.0,25.0,10.0,3.6132193,2.463449,-1.443689,1.0959828,1.4362842,0.13870797,0.08789289,0.05103173,-0.009653568,0.05103173,0.022096336,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,48.0,5.0,-0.6171009,0.68595254,0.3955264,1.1197231,0.37049004,-0.049027372,-0.019364709,0.042823225,-0.036007687,0.042823225,-0.02669707,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
15150,2010_06_NO_TB,TB,NO,REG,2010,6,2010-10-17,6,31,-25,1,Home,outdoors,grass,0.0,66.0,17.0,0.29586667,7.9429884,-6.936838,2.518368,1.588097,-0.03305228,-0.018659478,0.0,-0.038834058,0.0,0.0065760645,2.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,5.0,0.0,0.0,1.0,70.0,15.0,4.086902,-1.023783,3.106662,-1.023783,3.106662,0.08851295,0.014528684,-0.007890165,0.041867077,-0.007890165,0.041867077,1.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,7.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
34417,2014_13_SEA_SF,SF,SEA,REG,2014,13,2014-11-27,3,19,-16,1,Home,outdoors,grass,1.0,11.0,7.0,-0.7929871,4.5912523,-6.5991783,-0.89387965,1.1498946,-0.0827304,-0.046270274,0.0,-0.07103666,0.0,-0.0069258288,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,33.0,23.0,-0.1534009,0.6932044,1.5234112,0.6932044,1.5234112,0.006216824,0.009275973,0.0,0.030864537,0.0,0.030864537,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
41453,2021_16_LA_MIN,MIN,LA,REG,2021,16,2021-12-26,23,30,-7,0,Home,dome,sportturf,0.0,17.0,4.0,-3.9464145,2.985447,-5.0987506,-1.0801821,0.37639713,-0.09588548,-0.054184236,-0.0030935109,-0.04874572,-0.0030935109,-0.02183795,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,66.0,30.0,5.245523,3.8505607,1.7673041,3.8505607,1.7673041,0.13371736,0.06229219,0.0028457642,0.1240558,0.0028457642,0.1240558,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
41391,2016_16_DEN_KC,KC,DEN,REG,2016,16,2016-12-25,33,10,23,1,Home,outdoors,grass,1.0,114.0,88.0,4.358733,-2.114421,6.834583,-1.5083333,8.084492,0.07477236,0.08168002,0.0,0.07991755,0.0,0.099243104,1.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,5.0,0.0,0.0,1.0,20.0,9.0,-2.1891952,3.260507,-6.043968,1.169759,-0.063827,-0.042359855,-0.0029568383,0.00155468,-0.015713496,0.0,8.513374e-05,0.0,1.0,1.0,0.0,0.0,3.0,5.0,0.0,1.0,3.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2835,2021_01_SF_DET,DET,SF,REG,2021,1,2021-09-12,33,41,-8,0,Home,dome,fieldturf,2.0,57.0,47.0,1.2032342,0.91740704,-0.23048592,-1.9631573,5.1025963,-0.07786366,-0.059942015,-0.011884825,-0.059933983,-0.01132025,0.013845317,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,1.0,2.0,0.0,0.0,1.0,19.0,2.0,-2.2916093,1.2541223,0.68693304,1.3654667,1.0596362,-0.007875394,-0.0142328255,0.008123636,0.02676915,0.008123636,0.03040253,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,3.0,0.0,0.0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
36354,2012_14_HOU_NE,NE,HOU,REG,2012,14,2012-12-10,42,14,28,0,Home,outdoors,fieldturf,1.0,24.0,3.0,1.0110354,3.1907015,-1.9370192,1.3161426,0.5324353,0.014687311,0.040842343,0.0,0.0149021745,0.0,0.017089903,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,45.0,16.0,2.0837932,3.1395602,-0.74714994,2.1151922,1.7763877,-0.017625377,-0.0146114305,0.0,-0.0008457402,0.0,0.00271437,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
42475,2011_16_PHI_DAL,DAL,PHI,REG,2011,16,2011-12-24,7,20,-13,1,Home,closed,matrixturf,0.0,16.0,10.0,-1.8057454,-0.026052833,-0.5541679,1.1400504,0.59500253,-0.031401508,-0.030963212,0.0,0.016816564,0.0,0.037921786,1.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,5.0,0.83614826,4.7241406,-4.2722836,1.6574248,0.9181452,0.02456817,-1.2755394e-05,0.050090432,-0.019927591,0.050090432,0.030865818,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
30707,2019_12_MIA_CLE,CLE,MIA,REG,2019,12,2019-11-24,41,24,17,0,Home,outdoors,grass,0.0,27.0,8.0,-0.6243077,-0.46885717,1.3396628,-0.46885717,1.3396628,0.051428676,-0.008874536,0.0,0.005542457,0.0,0.005542457,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,4.0,0.0,0.0,2.0,53.0,7.0,5.30182,6.32766,-4.6871443,3.6200438,-0.019337283,0.030186856,0.009089954,-0.0066587282,-0.009420129,-0.0066587282,-0.00050729373,2.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,2.0,4.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
4375,2021_02_LA_IND,IND,LA,REG,2021,2,2021-09-19,24,27,-3,0,Home,outdoors,fieldturf,1.0,30.0,7.0,-2.270833,3.623793,-3.9435275,0.90099853,0.48890188,-0.020211853,-0.042257175,0.0,-0.090983495,0.0,-0.054000244,1.0,0.0,0.0,0.0,3.0,3.0,5.0,2.0,0.0,4.0,0.0,0.0,2.0,30.0,12.0,0.086604595,2.5946178,-2.1629148,0.5267228,1.3660535,0.15207048,0.079019174,0.0,0.038737297,0.0,0.058891118,1.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,7.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
30927,2016_12_NE_NYJ,NYJ,NE,REG,2016,12,2016-11-27,17,22,-5,1,Home,outdoors,fieldturf,0.0,4.0,0.0,-0.6093823,1.3770401,-2.3272555,0.0,0.0,-0.04589027,-0.040382683,0.0,-0.05432135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,0.0,-0.92966515,0.64112103,-2.5118802,0.0,0.0,-0.0058809817,-0.059832215,0.0,-0.07237369,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,0.0,0.0,3.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
30890,2016_12_MIN_DET,DET,MIN,REG,2016,12,2016-11-24,16,13,3,1,Home,dome,fieldturf,0.0,26.0,2.0,-0.06055057,-1.9365993,0.5070842,-1.9365993,0.5070842,0.036072403,0.057957828,-0.0137133,-0.014235854,-0.0137133,-0.014235854,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,47.0,8.0,0.21757329,-1.3967509,1.1764003,-1.412683,1.6822491,0.014096912,-0.013479441,0.0,-0.0069440007,0.0,0.030926734,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,1.0,4.0,0.0,0.0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
46638,2015_17_TEN_IND,IND,TEN,REG,2015,17,2016-01-03,30,24,6,1,Home,closed,fieldturf,1.0,10.0,0.0,-3.5353115,-0.4743563,-1.7499523,0.0,0.0,-0.0810374,-0.036771894,0.0,-0.11371869,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,13.0,0.0,0.26662785,0.0,0.0,0.0,0.0,-0.033665486,0.061047167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
6902,2013_03_CLE_MIN,MIN,CLE,REG,2013,3,2013-09-22,27,31,-4,0,Home,dome,sportturf,2.0,31.0,18.0,2.4698277,1.9234419,-1.5863819,-0.50218034,1.3632011,0.025166407,-0.11816556,-0.012647808,0.07604222,-0.012647808,0.100766644,2.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,1.0,5.0,0.0,0.0,0.0,67.0,12.0,4.223893,0.36663687,0.39699677,-0.33691025,2.4182818,0.25576627,0.19294038,0.0,0.12530963,0.0,0.15728371,1.0,1.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,4.0,0.0,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
17564,2022_07_HOU_LV,LV,HOU,REG,2022,7,2022-10-23,38,20,18,0,Home,dome,grass,0.0,51.0,13.0,5.0651383,4.182826,1.1850438,4.182826,1.1850438,0.1691325,0.14450896,0.0,0.1691325,0.0,0.1691325,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,72.0,53.0,4.341482,0.8227905,4.9475417,1.8397561,5.121655,0.24677227,0.14455843,9.050942e-05,0.28165597,0.0,0.28198344,2.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,4.0,0.0,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
12301,2013_05_DEN_DAL,DAL,DEN,REG,2013,5,2013-10-06,48,51,-3,0,Home,closed,matrixturf,0.0,12.0,6.0,-5.9539213,2.9741695,-7.5073085,0.22177693,-4.168784,-0.21186373,-0.16284071,0.0,-0.14989421,0.0,-0.13110691,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,58.0,40.0,6.1373553,1.2363005,5.24109,1.2363005,5.24109,0.15083817,0.11009255,0.015560797,0.13672535,0.015560797,0.13672535,2.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,1.0,9.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
18660,2013_07_MIN_NYG,NYG,MIN,REG,2013,7,2013-10-21,23,7,16,0,Home,outdoors,fieldturf,2.0,33.0,12.0,-4.3133764,3.2778208,-1.0042129,1.1940067,1.4921179,-0.1365047,-0.13136289,0.029865742,0.036750227,0.02435118,0.04528883,1.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,2.0,5.0,0.0,0.0,0.0,18.0,0.0,-1.1625309,1.7996724,-1.8264297,0.56372213,0.0,-0.041994154,-0.0378766,0.0005221473,-0.011798156,0.0005221473,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
28414,2017_11_TB_MIA,MIA,TB,REG,2017,11,2017-11-19,20,30,-10,0,Home,outdoors,grass,1.0,85.0,47.0,8.376078,2.0149703,6.789888,2.0149703,6.789888,0.4226102,0.35414565,0.0,0.43727803,0.0,0.43727803,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,22.0,11.0,-1.3702775,-0.3757149,0.91847146,-0.3757149,0.91847146,-0.052048534,-0.08649212,0.0,0.007194847,0.0,0.007194847,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
13344,2011_05_SD_DEN,DEN,LAC,REG,2011,5,2011-10-09,24,29,-5,1,Home,outdoors,grass,1.0,11.0,0.0,0.1297923,0.67837334,-1.030456,0.0,0.0,-0.027046163,-0.040458973,0.0,-0.020619929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,71.0,33.0,8.031247,2.9207773,2.8416402,2.9207773,2.8416402,0.3081469,0.26891917,0.0,0.27916119,0.0,0.27916119,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,5.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
41660,2015_16_CLE_KC,KC,CLE,REG,2015,16,2015-12-27,17,13,4,0,Home,outdoors,grass,0.0,61.0,11.0,4.7872295,0.04130026,0.97723603,0.04130026,0.97723603,0.091077656,0.07960287,0.0,0.016705453,0.0,0.016705453,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,17.0,2.0,-2.0774188,0.4996651,-2.274672,0.4996651,-2.274672,-0.2675396,-0.17002612,0.014215812,-0.17813753,0.014215812,-0.17813753,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
42953,2010_16_WAS_JAX,JAX,WAS,REG,2010,16,2010-12-26,17,20,-3,0,Home,outdoors,grass,1.0,44.0,5.0,-0.7087587,2.5118294,-3.3508334,2.4896548,1.4834113,-0.25178126,-0.34545398,0.10495983,-0.37376866,0.0,0.094734095,0.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,16.0,-2.0,-0.7958456,2.837785,-1.9228483,2.0148947,-0.1627481,-0.02517429,-0.06852791,-0.011585951,0.11761972,-0.011585951,0.13990816,1.0,0.0,0.0,0.0,3.0,2.0,6.0,1.0,0.0,1.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
23392,2021_09_LAC_PHI,PHI,LAC,REG,2021,9,2021-11-07,24,27,-3,0,Home,outdoors,grass,2.0,50.0,11.0,8.110458,1.6027336,0.68874264,1.6027336,0.68874264,0.30253103,0.34165144,0.0,0.059712827,0.0,0.059712827,4.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,17.0,9.0,0.96121943,-0.98747206,0.9710237,-0.98747206,0.9710237,0.20620385,0.1829722,0.0,0.017116785,0.0,0.017116785,0.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
21838,2011_09_CLE_HOU,HOU,CLE,REG,2011,9,2011-11-06,30,12,18,0,Home,closed,grass,1.0,47.0,7.0,4.427817,0.9785285,0.22312856,0.9785285,0.22312856,0.075205445,0.018980937,0.0,0.039340317,0.0,0.039340317,2.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,2.0,1.0,2.6606739,-0.5557629,2.568162,-0.5557629,2.568162,-0.03285127,-0.011144121,0.0,-0.0002660799,0.0,-0.0002660799,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
19522,2012_08_IND_TEN,TEN,IND,REG,2012,8,2012-10-28,13,19,-6,1,Home,outdoors,grass,0.0,47.0,4.0,0.3943404,1.5447462,0.21648656,1.5447462,0.21648656,-0.0065131187,0.036005378,0.0,0.048900962,0.0,0.048900962,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,16.0,0.0,-1.2371278,0.0,0.0,0.0,0.0,-0.13229382,-0.14519167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
10515,2020_04_MIN_HOU,HOU,MIN,REG,2020,4,2020-10-04,23,31,-8,0,Home,closed,grass,1.0,34.0,11.0,-0.05931425,1.7577578,-1.8170722,0.022012949,2.2942257,0.053334646,-0.009795103,0.0,0.053334646,0.0,0.12373162,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,22.0,1.0,-6.3508844,0.13680333,-1.7082931,-0.9814115,-0.002528927,-0.14946997,-0.13090512,0.0,-0.0254305,0.0,-0.016651392,1.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0,3.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
21623,2018_08_TB_CIN,CIN,TB,REG,2018,8,2018-10-28,37,34,3,0,Home,outdoors,fieldturf,0.0,84.0,4.0,3.4432554,0.76916605,-0.06477039,0.76916605,-0.06477039,0.15556942,0.107752845,-0.005867362,0.14182526,-0.005867362,0.14182526,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,-9.499504,2.2206297,-11.313295,0.0,0.0,-0.18469185,-0.18371922,-0.0029215366,-0.19682303,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
14991,2016_06_DAL_GB,GB,DAL,REG,2016,6,2016-10-16,16,30,-14,0,Home,outdoors,grass,1.0,32.0,23.0,-8.675281,1.8562421,-4.9712877,0.70494616,1.2908709,-0.2339863,-0.29546604,0.0,-0.06452055,0.0,0.017543573,1.0,0.0,1.0,1.0,0.0,3.0,5.0,0.0,0.0,3.0,1.0,1.0,0.0,30.0,0.0,1.7734276,0.0,0.0,0.0,0.0,0.0047137737,0.0006828308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
17633,2014_07_HOU_PIT,PIT,HOU,REG,2014,7,2014-10-20,30,23,7,0,Home,outdoors,grass,1.0,22.0,10.0,1.6074075,0.9425963,0.29900742,0.34148246,1.6960677,0.038638815,-0.003370319,0.026724683,0.005470872,0.026724683,0.026465893,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,1.0,27.0,5.0,-6.0022345,-0.22695448,-4.9113193,0.68142825,0.66268134,-0.20943493,-0.22279942,0.0,-0.18607864,0.0,-0.008611213,0.0,0.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,3.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
15421,2014_06_JAX_TEN,TEN,JAX,REG,2014,6,2014-10-12,16,14,2,1,Home,outdoors,grass,0.0,13.0,1.0,-3.4760711,-0.12632449,0.08858332,-0.12632449,0.08858332,-0.07963685,-0.077971205,0.0,0.005022943,0.0,0.005022943,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,35.0,0.0,2.680245,2.6339889,0.0,2.6339889,0.0,0.05056123,0.051882118,0.055336736,0.0,0.055336736,0.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,4.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
38195,2017_15_CIN_MIN,MIN,CIN,REG,2017,15,2017-12-17,34,7,27,0,Home,dome,sportturf,0.0,27.0,10.0,-1.8973403,-2.943839,0.6130833,-2.943839,0.6130833,-0.010658681,-0.00076049566,7.379055e-05,-0.0009108782,7.379055e-05,-0.0009108782,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,31.0,14.0,0.46052587,-1.2736864,1.1042637,-1.2736864,1.1042637,-0.017773556,-0.0058676098,0.0,-0.0021706354,0.0,-0.0021706354,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,4.0,1.0,1.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
22822,2017_09_IND_HOU,HOU,IND,REG,2017,9,2017-11-05,14,20,-6,1,Home,closed,astroturf,0.0,51.0,6.0,-0.19118923,7.4794016,-10.777997,-0.7478145,0.7769978,-0.05957283,-0.09808573,-0.029896036,-0.16821957,-0.029896036,-0.0020270944,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,5.0,1.0,1.0,1.0,12.0,11.0,-10.788636,0.50618637,-2.770389,-1.3734688,1.8009845,-0.18160439,-0.22835636,0.0,-0.02178812,0.0,0.010252476,0.0,0.0,0.0,1.0,2.0,5.0,4.0,1.0,1.0,5.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
18160,2018_07_DET_MIA,MIA,DET,REG,2018,7,2018-10-21,21,32,-11,0,Home,outdoors,grass,1.0,72.0,4.0,6.6019645,2.0081477,0.31509387,2.0081477,0.31509387,0.16010678,0.14733863,0.006520964,0.0030227639,0.006520964,0.0030227639,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,4.0,0.0,0.0,1.0,44.0,9.0,1.7978538,2.120757,0.40993488,2.120757,0.40993488,0.077367164,0.0011314973,0.0,0.08565956,0.0,0.08565956,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
18731,2018_07_MIN_NYJ,NYJ,MIN,REG,2018,7,2018-10-21,17,37,-20,0,Home,outdoors,fieldturf,0.0,21.0,6.0,-5.1014132,2.5698867,-6.206604,-0.2649675,0.9498773,-0.11959208,-0.08377382,0.0,-0.069408625,0.0,0.00816961,0.0,0.0,0.0,0.0,1.0,3.0,6.0,1.0,0.0,5.0,1.0,1.0,0.0,32.0,2.0,1.1097975,5.2055144,-3.1146648,3.0921502,0.28756168,0.1069718,0.066461444,0.12338191,-0.016052186,0.12338191,0.031646132,1.0,0.0,0.0,0.0,3.0,4.0,6.0,0.0,0.0,4.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
28482,2020_11_NYJ_LAC,LAC,NYJ,REG,2020,11,2020-11-22,34,28,6,0,Home,dome,matrixturf,0.0,9.0,0.0,0.04811537,0.0,0.0,0.0,0.0,0.00275141,0.006446302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,50.0,17.0,4.001573,1.1644211,3.6204867,1.1644211,3.6204867,0.02098732,-0.008801022,0.0,0.034280274,0.0,0.034280274,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
